resolution_m: 1
numberofangles: 16
totalnumberofprimitives: 144
primID: 0
startangle_c: 0
endpose_c: 2 -2 12
additionalactioncostmult: 4
intermediateposes: 101
0.37 0.94 0.906796
0.39 0.97 0.895796
0.41 0.99 0.886796
0.43 1.01 0.876796
0.45 1.04 0.867796
0.47 1.06 0.858796
0.49 1.08 0.850796
0.51 1.11 0.842796
0.53 1.13 0.834796
0.55 1.15 0.826796
0.57 1.17 0.819796
0.59 1.2 0.811796
0.61 1.22 0.804796
0.63 1.24 0.797796
0.65 1.26 0.790796
0.67 1.28 0.784796
0.69 1.3 0.777796
0.72 1.33 0.771796
0.74 1.35 0.764796
0.76 1.37 0.758796
0.78 1.39 0.751796
0.8 1.41 0.745796
0.83 1.43 0.738796
0.85 1.45 0.731796
0.87 1.47 0.724796
0.89 1.49 0.717796
0.92 1.51 0.710796
0.94 1.53 0.703796
0.96 1.55 0.696796
0.99 1.57 0.688796
1.01 1.59 0.680796
1.03 1.61 0.671796
1.06 1.63 0.663796
1.08 1.65 0.653796
1.11 1.66 0.644796
1.13 1.68 0.634796
1.16 1.7 0.623796
1.18 1.72 0.611796
1.21 1.73 0.599796
1.23 1.75 0.586796
1.26 1.77 0.572796
1.28 1.78 0.557796
1.31 1.8 0.540796
1.33 1.82 0.522796
1.36 1.83 0.502796
1.39 1.84 0.481796
1.41 1.86 0.460796
1.44 1.87 0.439796
1.47 1.88 0.418796
1.5 1.9 0.396796
1.53 1.91 0.374796
1.55 1.92 0.352796
1.58 1.93 0.329796
1.61 1.94 0.307796
1.64 1.95 0.284796
1.67 1.96 0.261796
1.7 1.96 0.238796
1.73 1.97 0.215796
1.76 1.98 0.191796
1.79 1.98 0.168796
1.82 1.99 0.145796
1.85 1.99 0.121796
1.88 1.99 0.0977963
1.91 2 0.0747963
1.94 2 0.0507963
1.97 2 0.0267963
2 2 0.00279633
primID: 37
startangle_c: 4
endpose_c: 1 2 1
additionalactioncostmult: 3
intermediateposes: 101
-0 0 1.5708
0 0.02 1.5648
0 0.05 1.5578
0 0.07 1.5518
0 0.1 1.5458
0 0.12 1.5398
0 0.14 1.5338
0 0.17 1.5278
0 0.19 1.5218
0.01 0.22 1.5148
0.01 0.24 1.5088
0.01 0.26 1.5028
0.01 0.29 1.4968
0.01 0.31 1.4908
0.01 0.33 1.4848
0.02 0.36 1.4788
0.02 0.38 1.4728
0.02 0.41 1.4668
0.02 0.43 1.4608
0.03 0.45 1.4538
0.03 0.48 1.4478
0.03 0.5 1.4418
0.04 0.52 1.4358
0.04 0.55 1.4288
0.04 0.57 1.4228
0.05 0.6 1.4158
0.05 0.62 1.4098
0.05 0.64 1.4028
0.06 0.67 1.3958
0.06 0.69 1.3888
0.07 0.71 1.3818
0.07 0.74 1.3748
0.08 0.76 1.3678
0.08 0.78 1.3608
0.09 0.81 1.3538
0.09 0.83 1.3458
0.1 0.85 1.3378
0.1 0.88 1.3308
0.11 0.9 1.3228
0.11 0.92 1.3148
0.12 0.95 1.3058
0.13 0.97 1.2978
0.13 0.99 1.2888
0.14 1.02 1.2798
0.15 1.04 1.2708
0.15 1.06 1.2618
0.16 1.08 1.2528
0.17 1.11 1.2428
0.18 1.13 1.2328
0.18 1.15 1.2228
0.19 1.17 1.2118
0.2 1.2 1.2018
0.21 1.22 1.1898
0.22 1.24 1.1788
0.23 1.26 1.1668
0.24 1.29 1.1548
0.25 1.31 1.1418
0.26 1.33 1.1278
0.27 1.35 1.1138
0.28 1.37 1.0988
0.29 1.39 1.0838
0.3 1.41 1.0668
0.31 1.44 1.0498
0.33 1.46 1.0318
0.34 1.48 1.0128
0.35 1.5 0.993796
0.36 1.52 0.974796
0.38 1.54 0.955796
0.39 1.56 0.936796
0.41 1.57 0.917796
0.42 1.59 0.898796
0.44 1.61 0.879796
0.45 1.63 0.860796
0.47 1.65 0.841796
0.48 1.67 0.821796
0.5 1.68 0.802796
0.52 1.7 0.783796
0.53 1.72 0.764796
0.55 1.73 0.745796
0.57 1.75 0.726796
0.59 1.77 0.707796
0.6 1.78 0.688796
0.62 1.8 0.668796
0.64 1.81 0.649796
0.66 1.82 0.630796
0.68 1.84 0.611796
0.7 1.85 0.592796
0.72 1.87 0.573796
0.74 1.88 0.554796
0.76 1.89 0.535796
0.78 1.9 0.515796
0.8 1.91 0.496796
0.82 1.93 0.477796
0.85 1.94 0.458796
0.87 1.95 0.439796
0.89 1.96 0.420796
0.91 1.97 0.401796
0.93 1.98 0.382796
0.95 1.98 0.362796
0.98 1.99 0.343796
1 2 0.324796
primID: 38
startangle_c: 4
endpose_c: 1 2 2
additionalactioncostmult: 3
intermediateposes: 101
-0 0 1.5708
0 0.02 1.5558
0 0.05 1.5418
0 0.07 1.5268
0 0.09 1.5118
0 0.11 1.4958
0.01 0.14 1.4808
0.01 0.16 1.4648
0.01 0.18 1.4498
0.01 0.2 1.4348
0.02 0.23 1.4208
0.02 0.25 1.4058
0.02 0.27 1.3928
0.03 0.3 1.3788
0.03 0.32 1.3668
0.04 0.34 1.3538
0.04 0.36 1.3418
0.05 0.38 1.3308
0.05 0.41 1.3198
0.06 0.43 1.3088
0.07 0.45 1.2988
0.07 0.47 1.2888
0.08 0.49 1.2798
0.09 0.52 1.2708
0.09 0.54 1.2618
0.1 0.56 1.2538
0.11 0.58 1.2448
0.11 0.6 1.2368
0.12 0.62 1.2288
0.13 0.65 1.2218
0.14 0.67 1.2138
0.14 0.69 1.2068
0.15 0.71 1.1988
0.16 0.73 1.1918
0.17 0.75 1.1848
0.18 0.77 1.1788
0.19 0.79 1.1718
0.2 0.82 1.1648
0.21 0.84 1.1588
0.21 0.86 1.1518
0.22 0.88 1.1458
0.23 0.9 1.1398
0.24 0.92 1.1338
0.25 0.94 1.1278
0.26 0.96 1.1208
0.27 0.98 1.1148
0.28 1 1.1088
0.29 1.02 1.1028
0.3 1.04 1.0968
0.31 1.06 1.0908
0.32 1.08 1.0848
0.34 1.1 1.0778
0.35 1.12 1.0718
0.36 1.14 1.0658
0.37 1.16 1.0588
0.38 1.18 1.0528
0.39 1.2 1.0458
0.4 1.22 1.0388
0.41 1.24 1.0318
0.43 1.26 1.0248
0.44 1.28 1.0178
0.45 1.3 1.0098
0.46 1.32 1.0018
0.47 1.34 0.993796
0.49 1.36 0.984796
0.5 1.38 0.975796
0.51 1.4 0.966796
0.53 1.42 0.955796
0.54 1.43 0.945796
0.55 1.45 0.933796
0.57 1.47 0.920796
0.58 1.49 0.906796
0.59 1.51 0.891796
0.61 1.52 0.874796
0.62 1.54 0.856796
0.64 1.56 0.839796
0.65 1.58 0.832796
0.67 1.59 0.845796
0.68 1.61 0.858796
0.7 1.63 0.870796
0.71 1.64 0.881796
0.73 1.66 0.891796
0.74 1.68 0.900796
0.76 1.7 0.908796
0.77 1.72 0.915796
0.78 1.73 0.921796
0.8 1.75 0.926796
0.81 1.77 0.929796
0.83 1.79 0.931796
0.84 1.81 0.930796
0.85 1.83 0.928796
0.87 1.84 0.922796
0.88 1.86 0.914796
0.89 1.88 0.902796
0.91 1.9 0.886796
0.92 1.92 0.870796
0.94 1.93 0.854796
0.95 1.95 0.838796
0.97 1.97 0.822796
0.98 1.98 0.806796
1 2 0.788796
primID: 39
startangle_c: 4
endpose_c: 0 1 3
additionalactioncostmult: 2
intermediateposes: 101
-0 0 1.5708
-0 0.01 1.5778
-0 0.02 1.5858
-0 0.03 1.5918
-0 0.04 1.5988
-0 0.05 1.6058
-0 0.06 1.6118
-0 0.07 1.6188
-0 0.08 1.6258
-0 0.09 1.6328
-0 0.1 1.6398
-0 0.11 1.6468
-0.01 0.12 1.6548
-0.01 0.13 1.6628
-0.01 0.14 1.6708
-0.01 0.15 1.6788
-0.01 0.16 1.6878
-0.01 0.17 1.6958
-0.01 0.18 1.7038
-0.01 0.19 1.7118
-0.01 0.2 1.7198
-0.02 0.21 1.7278
-0.02 0.22 1.7358
-0.02 0.23 1.7438
-0.02 0.24 1.7518
-0.02 0.25 1.7598
-0.02 0.26 1.7678
-0.03 0.27 1.7768
-0.03 0.28 1.7848
-0.03 0.29 1.7798
-0.03 0.3 1.7758
-0.04 0.31 1.7708
-0.04 0.32 1.7658
-0.04 0.33 1.7608
-0.04 0.34 1.7548
-0.04 0.35 1.7488
-0.04 0.36 1.7428
-0.05 0.37 1.7358
-0.05 0.38 1.7288
-0.05 0.39 1.7218
-0.05 0.4 1.7148
-0.05 0.41 1.7078
-0.05 0.42 1.7008
-0.06 0.43 1.6928
-0.06 0.44 1.6848
-0.06 0.45 1.6778
-0.06 0.46 1.6698
-0.06 0.47 1.6618
-0.06 0.48 1.6538
-0.06 0.49 1.6468
-0.06 0.5 1.6388
-0.06 0.51 1.6308
-0.06 0.52 1.6228
-0.06 0.53 1.6158
-0.06 0.54 1.6078
-0.06 0.55 1.5998
-0.06 0.56 1.5918
-0.06 0.57 1.5848
-0.06 0.58 1.5768
-0.06 0.59 1.5688
-0.06 0.6 1.5618
-0.06 0.61 1.5538
-0.06 0.62 1.5468
-0.06 0.63 1.5388
-0.06 0.64 1.5318
-0.06 0.65 1.5238
-0.06 0.66 1.5168
-0.06 0.67 1.5088
-0.06 0.68 1.5018
-0.06 0.69 1.4938
-0.06 0.7 1.4868
-0.06 0.71 1.4788
-0.06 0.72 1.4718
-0.06 0.73 1.4638
-0.06 0.74 1.4568
-0.05 0.75 1.4488
-0.05 0.76 1.4418
-0.05 0.77 1.4338
-0.05 0.78 1.4258
-0.05 0.79 1.4188
-0.05 0.8 1.4108
-0.05 0.81 1.4038
-0.04 0.82 1.3958
-0.04 0.83 1.3878
-0.04 0.84 1.3798
-0.04 0.85 1.3728
-0.04 0.86 1.3648
-0.03 0.87 1.3568
-0.03 0.88 1.3488
-0.03 0.89 1.3408
-0.03 0.9 1.3328
-0.03 0.91 1.3248
-0.02 0.92 1.3168
-0.02 0.93 1.3088
-0.02 0.94 1.3008
-0.01 0.95 1.2928
-0.01 0.96 1.2848
-0.01 0.97 1.2768
-0.01 0.98 1.2688
-0 0.99 1.2608
-0 1 1.2518
primID: 40
startangle_c: 4
endpose_c: 0 1 4
additionalactioncostmult: 2
intermediateposes: 101
-0 0 1.5708
-0 0.01 1.5708
-0 0.02 1.5708
-0 0.03 1.5708
-0 0.04 1.5708
-0 0.05 1.5708
-0 0.06 1.5708
-0 0.07 1.5708
-0 0.08 1.5708
-0 0.09 1.5708
-0 0.1 1.5708
-0 0.11 1.5708
-0 0.12 1.5708
-0 0.13 1.5708
-0 0.14 1.5708
-0 0.15 1.5708
-0 0.16 1.5708
-0 0.17 1.5708
-0 0.18 1.5708
-0 0.19 1.5708
-0 0.2 1.5708
-0 0.21 1.5708
-0 0.22 1.5708
-0 0.23 1.5708
-0 0.24 1.5708
-0 0.25 1.5708
-0 0.26 1.5708
-0 0.27 1.5708
-0 0.28 1.5708
-0 0.29 1.5708
-0 0.3 1.5708
-0 0.31 1.5708
-0 0.32 1.5708
-0 0.33 1.5708
-0 0.34 1.5708
-0 0.35 1.5708
-0 0.36 1.5708
-0 0.37 1.5708
-0 0.38 1.5708
-0 0.39 1.5708
-0 0.4 1.5708
-0 0.41 1.5708
-0 0.42 1.5708
-0 0.43 1.5708
-0 0.44 1.5708
-0 0.45 1.5708
-0 0.46 1.5708
-0 0.47 1.5708
-0 0.48 1.5708
-0 0.49 1.5708
-0 0.5 1.5708
-0 0.51 1.5708
-0 0.52 1.5708
-0 0.53 1.5708
-0 0.54 1.5708
-0 0.55 1.5708
-0 0.56 1.5708
-0 0.57 1.5708
-0 0.58 1.5708
-0 0.59 1.5708
-0 0.6 1.5708
-0 0.61 1.5708
-0 0.62 1.5708
-0 0.63 1.5718
-0 0.64 1.5718
-0 0.65 1.5718
-0 0.66 1.5718
-0 0.67 1.5718
-0 0.68 1.5718
-0 0.69 1.5718
-0 0.7 1.5718
-0 0.71 1.5718
-0 0.72 1.5718
-0 0.73 1.5718
-0 0.74 1.5718
-0 0.75 1.5718
-0 0.76 1.5718
-0 0.77 1.5718
-0 0.78 1.5718
-0 0.79 1.5718
-0 0.8 1.5718
-0 0.81 1.5718
-0 0.82 1.5718
-0 0.83 1.5718
-0 0.84 1.5718
-0 0.85 1.5718
-0 0.86 1.5718
-0 0.87 1.5718
-0 0.88 1.5718
-0 0.89 1.5718
-0 0.9 1.5718
-0 0.91 1.5718
-0 0.92 1.5718
-0 0.93 1.5718
-0 0.94 1.5718
-0 0.95 1.5718
-0 0.96 1.5718
-0 0.97 1.5718
-0 0.98 1.5718
-0 0.99 1.5718
-0 1 1.5718
primID: 41
startangle_c: 4
endpose_c: 0 1 5
additionalactioncostmult: 2
intermediateposes: 101
-0 0 1.5708
0 0.01 1.5628
0 0.02 1.5548
0 0.03 1.5468
0 0.04 1.5398
0 0.05 1.5328
0 0.06 1.5248
0 0.07 1.5178
0 0.08 1.5108
0 0.09 1.5028
0 0.1 1.4948
0 0.11 1.4868
0.01 0.12 1.4788
0.01 0.13 1.4708
0.01 0.14 1.4628
0.01 0.15 1.4548
0.01 0.16 1.4468
0.01 0.17 1.4388
0.01 0.18 1.4308
0.01 0.19 1.4218
0.02 0.2 1.4138
0.02 0.21 1.4058
0.02 0.22 1.3978
0.02 0.23 1.3898
0.02 0.24 1.3818
0.02 0.25 1.3738
0.03 0.26 1.3658
0.03 0.27 1.3578
0.03 0.28 1.3548
0.03 0.29 1.3588
0.04 0.3 1.3638
0.04 0.31 1.3688
0.04 0.32 1.3748
0.04 0.33 1.3798
0.04 0.34 1.3858
0.04 0.35 1.3928
0.05 0.36 1.3988
0.05 0.37 1.4058
0.05 0.38 1.4128
0.05 0.39 1.4198
0.05 0.4 1.4278
0.05 0.41 1.4348
0.06 0.42 1.4428
0.06 0.43 1.4508
0.06 0.44 1.4588
0.06 0.45 1.4658
0.06 0.46 1.4738
0.06 0.47 1.4818
0.06 0.48 1.4898
0.06 0.49 1.4978
0.06 0.5 1.5058
0.06 0.51 1.5138
0.06 0.52 1.5218
0.07 0.53 1.5288
0.07 0.54 1.5368
0.07 0.55 1.5448
0.07 0.56 1.5528
0.07 0.57 1.5598
0.07 0.58 1.5678
0.07 0.59 1.5758
0.07 0.6 1.5828
0.07 0.61 1.5908
0.07 0.62 1.5988
0.07 0.63 1.6058
0.06 0.64 1.6138
0.06 0.65 1.6208
0.06 0.66 1.6288
0.06 0.67 1.6358
0.06 0.68 1.6438
0.06 0.69 1.6508
0.06 0.7 1.6588
0.06 0.71 1.6658
0.06 0.72 1.6738
0.06 0.73 1.6808
0.06 0.74 1.6888
0.06 0.75 1.6958
0.05 0.76 1.7038
0.05 0.77 1.7108
0.05 0.78 1.7188
0.05 0.79 1.7258
0.05 0.8 1.7338
0.05 0.81 1.7418
0.04 0.82 1.7488
0.04 0.83 1.7568
0.04 0.84 1.7648
0.04 0.85 1.7728
0.04 0.86 1.7798
0.03 0.87 1.7878
0.03 0.88 1.7958
0.03 0.89 1.8038
0.03 0.9 1.8118
0.03 0.91 1.8198
0.02 0.92 1.8278
0.02 0.93 1.8358
0.02 0.94 1.8438
0.02 0.95 1.8518
0.01 0.96 1.8598
0.01 0.97 1.8678
0.01 0.98 1.8768
0 0.99 1.8848
0 1 1.8928
primID: 42
startangle_c: 4
endpose_c: -1 2 6
additionalactioncostmult: 3
intermediateposes: 101
-0 0 1.5708
-0 0.02 1.5858
-0 0.05 1.5998
-0 0.07 1.6148
-0 0.09 1.6298
-0 0.11 1.6458
-0.01 0.14 1.6608
-0.01 0.16 1.6768
-0.01 0.18 1.6918
-0.01 0.2 1.7068
-0.02 0.23 1.7208
-0.02 0.25 1.7348
-0.02 0.27 1.7488
-0.03 0.3 1.7618
-0.03 0.32 1.7748
-0.04 0.34 1.7878
-0.04 0.36 1.7988
-0.05 0.38 1.8108
-0.05 0.41 1.8218
-0.06 0.43 1.8318
-0.07 0.45 1.8418
-0.07 0.47 1.8518
-0.08 0.49 1.8608
-0.09 0.52 1.8698
-0.09 0.54 1.8788
-0.1 0.56 1.8878
-0.11 0.58 1.8958
-0.11 0.6 1.9038
-0.12 0.62 1.9118
-0.13 0.65 1.9198
-0.14 0.67 1.9268
-0.14 0.69 1.9348
-0.15 0.71 1.9418
-0.16 0.73 1.9488
-0.17 0.75 1.9558
-0.18 0.77 1.9628
-0.19 0.79 1.9688
-0.2 0.82 1.9758
-0.21 0.84 1.9818
-0.21 0.86 1.9888
-0.22 0.88 1.9948
-0.23 0.9 2.0008
-0.24 0.92 2.0068
-0.25 0.94 2.0128
-0.26 0.96 2.0188
-0.27 0.98 2.0258
-0.28 1 2.0318
-0.29 1.02 2.0378
-0.3 1.04 2.0438
-0.31 1.06 2.0498
-0.32 1.08 2.0558
-0.33 1.1 2.0618
-0.35 1.12 2.0678
-0.36 1.14 2.0748
-0.37 1.16 2.0808
-0.38 1.18 2.0878
-0.39 1.2 2.0938
-0.4 1.22 2.1008
-0.41 1.24 2.1078
-0.42 1.26 2.1148
-0.44 1.28 2.1218
-0.45 1.3 2.1298
-0.46 1.32 2.1378
-0.47 1.34 2.1458
-0.49 1.36 2.1538
-0.5 1.38 2.1628
-0.51 1.4 2.1728
-0.52 1.42 2.1828
-0.54 1.43 2.1938
-0.55 1.45 2.2048
-0.56 1.47 2.2178
-0.58 1.49 2.2308
-0.59 1.51 2.2458
-0.61 1.53 2.2628
-0.62 1.54 2.2808
-0.64 1.56 2.2978
-0.65 1.58 2.3138
-0.67 1.59 2.3008
-0.68 1.61 2.2878
-0.7 1.63 2.2758
-0.71 1.65 2.2648
-0.73 1.66 2.2548
-0.74 1.68 2.2458
-0.76 1.7 2.2368
-0.77 1.72 2.2298
-0.78 1.74 2.2238
-0.8 1.75 2.2188
-0.81 1.77 2.2148
-0.82 1.79 2.2138
-0.84 1.81 2.2138
-0.85 1.83 2.2168
-0.87 1.84 2.2218
-0.88 1.86 2.2298
-0.89 1.88 2.2418
-0.91 1.9 2.2578
-0.92 1.92 2.2738
-0.94 1.93 2.2898
-0.95 1.95 2.3058
-0.97 1.97 2.3218
-0.98 1.98 2.3378
-1 2 2.3558
primID: 43
startangle_c: 4
endpose_c: -1 2 7
additionalactioncostmult: 3
intermediateposes: 101
-0 0 1.5708
-0 0.02 1.5768
-0 0.05 1.5828
-0 0.07 1.5888
-0 0.1 1.5948
-0 0.12 1.6008
-0 0.14 1.6068
-0 0.17 1.6128
-0 0.19 1.6188
-0.01 0.22 1.6248
-0.01 0.24 1.6308
-0.01 0.26 1.6368
-0.01 0.29 1.6428
-0.01 0.31 1.6488
-0.01 0.33 1.6548
-0.02 0.36 1.6608
-0.02 0.38 1.6668
-0.02 0.41 1.6728
-0.02 0.43 1.6788
-0.03 0.45 1.6848
-0.03 0.48 1.6908
-0.03 0.5 1.6978
-0.03 0.53 1.7038
-0.04 0.55 1.7098
-0.04 0.57 1.7168
-0.04 0.6 1.7228
-0.05 0.62 1.7298
-0.05 0.64 1.7358
-0.06 0.67 1.7428
-0.06 0.69 1.7498
-0.07 0.71 1.7568
-0.07 0.74 1.7638
-0.07 0.76 1.7708
-0.08 0.78 1.7778
-0.08 0.81 1.7858
-0.09 0.83 1.7928
-0.09 0.86 1.8008
-0.1 0.88 1.8088
-0.11 0.9 1.8168
-0.11 0.92 1.8248
-0.12 0.95 1.8328
-0.12 0.97 1.8418
-0.13 0.99 1.8508
-0.14 1.02 1.8598
-0.14 1.04 1.8688
-0.15 1.06 1.8778
-0.16 1.09 1.8868
-0.17 1.11 1.8968
-0.17 1.13 1.9068
-0.18 1.15 1.9178
-0.19 1.18 1.9278
-0.2 1.2 1.9388
-0.21 1.22 1.9498
-0.22 1.24 1.9618
-0.23 1.26 1.9738
-0.24 1.29 1.9868
-0.25 1.31 1.9998
-0.26 1.33 2.0138
-0.27 1.35 2.0278
-0.28 1.37 2.0428
-0.29 1.39 2.0588
-0.3 1.42 2.0758
-0.31 1.44 2.0938
-0.32 1.46 2.1118
-0.34 1.48 2.1308
-0.35 1.5 2.1498
-0.36 1.52 2.1688
-0.38 1.54 2.1878
-0.39 1.56 2.2078
-0.4 1.58 2.2268
-0.42 1.59 2.2458
-0.43 1.61 2.2648
-0.45 1.63 2.2838
-0.47 1.65 2.3028
-0.48 1.67 2.3218
-0.5 1.68 2.3418
-0.51 1.7 2.3608
-0.53 1.72 2.3798
-0.55 1.73 2.3988
-0.57 1.75 2.4178
-0.59 1.77 2.4368
-0.6 1.78 2.4558
-0.62 1.8 2.4748
-0.64 1.81 2.4948
-0.66 1.83 2.5138
-0.68 1.84 2.5328
-0.7 1.85 2.5518
-0.72 1.87 2.5708
-0.74 1.88 2.5898
-0.76 1.89 2.6088
-0.78 1.9 2.6288
-0.8 1.91 2.6478
-0.82 1.93 2.6668
-0.84 1.94 2.6858
-0.87 1.95 2.7048
-0.89 1.96 2.7238
-0.91 1.97 2.7428
-0.93 1.98 2.7628
-0.95 1.98 2.7818
-0.98 1.99 2.8008
-1 2 2.8198
primID: 44
startangle_c: 4
endpose_c: -2 2 8
additionalactioncostmult: 4
intermediateposes: 101
-0 0 1.5708
-0 0.03 1.5948
-0 0.06 1.6178
-0 0.09 1.6408
-0.01 0.12 1.6648
-0.01 0.15 1.6878
-0.01 0.18 1.7108
-0.02 0.21 1.7348
-0.02 0.24 1.7578
-0.03 0.27 1.7808
-0.04 0.3 1.8038
-0.04 0.33 1.8278
-0.05 0.36 1.8508
-0.06 0.39 1.8738
-0.07 0.42 1.8968
-0.08 0.45 1.9198
-0.09 0.48 1.9428
-0.1 0.5 1.9648
-0.11 0.53 1.9868
-0.13 0.56 2.0078
-0.14 0.59 2.0278
-0.15 0.61 2.0478
-0.17 0.64 2.0658
-0.18 0.67 2.0838
-0.2 0.69 2.1008
-0.21 0.72 2.1168
-0.23 0.75 2.1328
-0.24 0.77 2.1468
-0.26 0.8 2.1608
-0.28 0.82 2.1748
-0.3 0.85 2.1878
-0.31 0.87 2.1998
-0.33 0.9 2.2118
-0.35 0.92 2.2228
-0.37 0.94 2.2338
-0.39 0.97 2.2438
-0.41 0.99 2.2538
-0.43 1.02 2.2628
-0.45 1.04 2.2728
-0.46 1.06 2.2808
-0.48 1.08 2.2898
-0.51 1.11 2.2978
-0.53 1.13 2.3058
-0.55 1.15 2.3128
-0.57 1.17 2.3208
-0.59 1.2 2.3278
-0.61 1.22 2.3348
-0.63 1.24 2.3418
-0.65 1.26 2.3488
-0.67 1.28 2.3558
-0.69 1.31 2.3618
-0.72 1.33 2.3688
-0.74 1.35 2.3748
-0.76 1.37 2.3818
-0.78 1.39 2.3878
-0.8 1.41 2.3948
-0.83 1.43 2.4018
-0.85 1.45 2.4078
-0.87 1.47 2.4148
-0.89 1.49 2.4218
-0.92 1.51 2.4288
-0.94 1.53 2.4368
-0.96 1.55 2.4438
-0.99 1.57 2.4518
-1.01 1.59 2.4598
-1.03 1.61 2.4688
-1.06 1.63 2.4778
-1.08 1.65 2.4868
-1.11 1.67 2.4968
-1.13 1.68 2.5068
-1.15 1.7 2.5178
-1.18 1.72 2.5298
-1.2 1.74 2.5418
-1.23 1.75 2.5548
-1.26 1.77 2.5698
-1.28 1.79 2.5848
-1.31 1.8 2.6018
-1.33 1.82 2.6208
-1.36 1.83 2.6408
-1.39 1.85 2.6618
-1.41 1.86 2.6828
-1.44 1.87 2.7038
-1.47 1.89 2.7258
-1.5 1.9 2.7478
-1.52 1.91 2.7698
-1.55 1.92 2.7918
-1.58 1.93 2.8138
-1.61 1.94 2.8368
-1.64 1.95 2.8598
-1.67 1.96 2.8828
-1.7 1.96 2.9058
-1.73 1.97 2.9288
-1.76 1.98 2.9528
-1.79 1.98 2.9758
-1.82 1.99 2.9988
-1.85 1.99 3.0228
-1.88 1.99 3.0468
-1.91 2 3.0698
-1.94 2 3.0938
-1.97 2 3.1178
-2 2 -3.14139
primID: 45
startangle_c: 5
endpose_c: 1 2 1
additionalactioncostmult: 3
intermediateposes: 101
-0 0 1.8928
-0.01 0.02 1.8728
-0.01 0.05 1.8538
-0.02 0.07 1.8348
-0.03 0.09 1.8158
-0.03 0.12 1.7958
-0.04 0.14 1.7768
-0.04 0.17 1.7578
-0.05 0.19 1.7378
-0.05 0.21 1.7188
-0.05 0.24 1.6998
-0.06 0.26 1.6808
-0.06 0.29 1.6618
-0.06 0.31 1.6418
-0.06 0.34 1.6228
-0.06 0.36 1.6038
-0.06 0.38 1.5848
-0.07 0.41 1.5658
-0.06 0.43 1.5468
-0.06 0.46 1.5288
-0.06 0.48 1.5108
-0.06 0.51 1.4938
-0.06 0.53 1.4768
-0.06 0.55 1.4608
-0.05 0.58 1.4448
-0.05 0.6 1.4288
-0.05 0.63 1.4138
-0.04 0.65 1.3988
-0.04 0.68 1.3838
-0.03 0.7 1.3698
-0.03 0.72 1.3558
-0.02 0.75 1.3418
-0.02 0.77 1.3278
-0.01 0.79 1.3148
-0 0.82 1.3018
0 0.84 1.2888
0.01 0.86 1.2758
0.02 0.89 1.2628
0.02 0.91 1.2508
0.03 0.93 1.2378
0.04 0.96 1.2258
0.05 0.98 1.2138
0.06 1 1.2018
0.07 1.03 1.1898
0.07 1.05 1.1778
0.08 1.07 1.1668
0.09 1.09 1.1548
0.1 1.12 1.1428
0.11 1.14 1.1318
0.12 1.16 1.1198
0.14 1.18 1.1078
0.15 1.2 1.0968
0.16 1.23 1.0848
0.17 1.25 1.0728
0.18 1.27 1.0608
0.19 1.29 1.0488
0.21 1.31 1.0368
0.22 1.33 1.0248
0.23 1.35 1.0128
0.24 1.37 1.0008
0.26 1.39 0.988796
0.27 1.41 0.975796
0.28 1.43 0.963796
0.3 1.45 0.950796
0.31 1.47 0.937796
0.33 1.49 0.924796
0.34 1.51 0.911796
0.36 1.53 0.897796
0.37 1.55 0.883796
0.39 1.57 0.870796
0.4 1.59 0.855796
0.42 1.61 0.841796
0.44 1.62 0.826796
0.45 1.64 0.811796
0.47 1.66 0.796796
0.49 1.68 0.781796
0.51 1.69 0.765796
0.52 1.71 0.749796
0.54 1.73 0.732796
0.56 1.74 0.715796
0.58 1.76 0.698796
0.6 1.78 0.680796
0.62 1.79 0.662796
0.63 1.81 0.645796
0.65 1.82 0.628796
0.67 1.83 0.610796
0.69 1.85 0.593796
0.72 1.86 0.575796
0.74 1.87 0.557796
0.76 1.89 0.538796
0.78 1.9 0.519796
0.8 1.91 0.500796
0.82 1.92 0.480796
0.84 1.93 0.461796
0.86 1.95 0.441796
0.89 1.96 0.422796
0.91 1.97 0.402796
0.93 1.97 0.383796
0.95 1.98 0.363796
0.98 1.99 0.344796
1 2 0.324796
primID: 46
startangle_c: 5
endpose_c: 0 2 2
additionalactioncostmult: 3
intermediateposes: 101
-0 0 1.8928
-0.01 0.02 1.9098
-0.01 0.04 1.9268
-0.02 0.06 1.9428
-0.03 0.08 1.9588
-0.04 0.1 1.9758
-0.05 0.12 1.9888
-0.06 0.14 1.9998
-0.07 0.16 2.0078
-0.07 0.18 2.0148
-0.08 0.2 2.0198
-0.09 0.22 2.0238
-0.1 0.24 2.0278
-0.11 0.26 2.0298
-0.12 0.28 2.0318
-0.13 0.3 2.0328
-0.14 0.32 2.0328
-0.15 0.34 2.0328
-0.16 0.36 2.0318
-0.17 0.37 2.0288
-0.18 0.39 2.0258
-0.19 0.41 2.0208
-0.2 0.43 2.0148
-0.21 0.45 2.0078
-0.22 0.47 1.9998
-0.23 0.49 1.9908
-0.23 0.51 1.9808
-0.24 0.53 1.9698
-0.25 0.55 1.9588
-0.26 0.57 1.9478
-0.27 0.59 1.9358
-0.28 0.61 1.9228
-0.28 0.63 1.9098
-0.29 0.65 1.8968
-0.3 0.67 1.8838
-0.3 0.69 1.8698
-0.31 0.72 1.8568
-0.32 0.74 1.8418
-0.32 0.76 1.8278
-0.33 0.78 1.8128
-0.33 0.8 1.7988
